GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
92400	6.46e-02	3.42e-02	0.0929	2.117965	0.1968366	171.48	RBM18	RNA binding motif protein 18
10457	6.46e-02	3.42e-02	0.2553	2.117898	0.5407758	540.06	GPNMB	glycoprotein nmb
27434	6.46e-02	3.42e-02	0.1265	-2.117445	-0.2678688	78.98	POLM	DNA polymerase mu
10975	6.46e-02	3.42e-02	0.1932	2.117271	0.4091044	1571.31	UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI
100506965	6.48e-02	3.43e-02	0.3929	2.116056	0.8313766	13.3	PWAR6	Prader Willi/Angelman region RNA 6
388327	6.48e-02	3.43e-02	0.2548	2.116101	0.5391688	18.92	C17orf100	chromosome 17 open reading frame 100
51530	6.49e-02	3.44e-02	0.1053	2.11571	0.2228457	146.8	ZC3HC1	zinc finger C3HC-type containing 1
28820	6.49e-02	3.44e-02	0.3484	2.115422	0.7369446	17.35	IGLV1-51	immunoglobulin lambda variable 1-51
2876	6.50e-02	3.45e-02	0.17	-2.114532	-0.3594734	2691.12	GPX1	glutathione peroxidase 1
54431	6.51e-02	3.45e-02	0.0944	2.114425	0.1995138	376.6	DNAJC10	DnaJ heat shock protein family (Hsp40) member C10
728642	6.51e-02	3.45e-02	0.22	2.114143	0.4651568	183.9	CDK11A	cyclin dependent kinase 11A
56242	6.51e-02	3.45e-02	0.1512	-2.11398	-0.3197011	82.04	ZNF253	zinc finger protein 253
2752	6.51e-02	3.45e-02	0.2392	2.11367	0.5055155	12749.38	GLUL	glutamate-ammonia ligase
283208	6.51e-02	3.45e-02	0.2696	-2.113686	-0.569775	12.83	P4HA3	prolyl 4-hydroxylase subunit alpha 3
112268147	6.51e-02	3.45e-02	0.1562	2.113676	0.3302086	47	LOC112268147	
54932	6.52e-02	3.46e-02	0.2479	2.113447	0.5240063	49.27	EXD3	exonuclease 3'-5' domain containing 3
112268235	6.52e-02	3.46e-02	0.3092	2.113097	0.653401	18.78	LOC112268235	uncharacterized LOC112268235
133619	6.53e-02	3.46e-02	0.097	2.112547	0.2048328	452.8	PRRC1	proline rich coiled-coil 1
100294362	6.54e-02	3.47e-02	0.2966	-2.111785	-0.626321	22.9	RNF213-AS1	RNF213 antisense RNA 1
116540	6.54e-02	3.47e-02	0.1757	-2.111615	-0.3710328	406.77	MRPL53	mitochondrial ribosomal protein L53
101928820	6.55e-02	3.47e-02	0.5131	-2.111332	-1.0833506	152.59	LINC02535	long intergenic non-protein coding RNA 2535
6293	6.55e-02	3.48e-02	0.1117	-2.111238	-0.2358562	416.23	VPS52	VPS52 subunit of GARP complex
91137	6.56e-02	3.48e-02	0.0984	2.110643	0.2077748	421.7	SLC25A46	solute carrier family 25 member 46
57817	6.56e-02	3.48e-02	0.3754	-2.110568	-0.7923647	3440.12	HAMP	hepcidin antimicrobial peptide
284361	6.56e-02	3.48e-02	0.129	2.110359	0.2721548	1301.06	EMC10	ER membrane protein complex subunit 10
7156	6.57e-02	3.49e-02	0.1222	-2.109811	-0.2578572	257.29	TOP3A	DNA topoisomerase III alpha
4059	6.58e-02	3.49e-02	0.1921	-2.109058	-0.4051433	615.29	BCAM	basal cell adhesion molecule (Lutheran blood group)
57102	6.58e-02	3.50e-02	0.1458	2.108754	0.307547	49.57	C12orf4	chromosome 12 open reading frame 4
27040	6.58e-02	3.50e-02	0.2877	2.108661	0.6066018	17.18	LAT	linker for activation of T cells
328	6.59e-02	3.50e-02	0.0713	-2.107984	-0.1503048	959.37	APEX1	apurinic/apyrimidinic endodeoxyribonuclease 1
100529144	6.59e-02	3.50e-02	0.1494	-2.10802	-0.3149884	103.42	CORO7-PAM16	CORO7-PAM16 readthrough
51157	6.59e-02	3.50e-02	0.2065	-2.107863	-0.4353001	51.18	ZNF580	zinc finger protein 580
84337	6.60e-02	3.51e-02	0.1511	2.107718	0.3185611	325.12	ELOF1	elongation factor 1
24147	6.60e-02	3.51e-02	0.2829	2.107591	0.5961628	15.53	FJX1	four-jointed box kinase 1
124460	6.60e-02	3.51e-02	0.2185	2.107492	0.460533	29.03	SNX20	sorting nexin 20
9530	6.60e-02	3.51e-02	0.137	2.107398	0.2887386	253.87	BAG4	BAG cochaperone 4
128240	6.60e-02	3.51e-02	0.1453	2.107167	0.3061339	953.53	NAXE	NAD(P)HX epimerase
64601	6.62e-02	3.52e-02	0.0926	-2.106036	-0.1949182	277.43	VPS16	VPS16 core subunit of CORVET and HOPS complexes
140688	6.62e-02	3.52e-02	0.1514	-2.10607	-0.3189233	82.38	NOL4L	nucleolar protein 4 like
55209	6.62e-02	3.52e-02	0.2402	2.105715	0.5056907	404.18	SETD5	SET domain containing 5
25832	6.64e-02	3.53e-02	0.3187	2.104584	0.6708329	141.02	NBPF14	NBPF member 14
412	6.65e-02	3.54e-02	0.134	2.104223	0.2819221	256.19	STS	steroid sulfatase
6230	6.65e-02	3.54e-02	0.1327	2.103685	0.2790852	3847.16	RPS25	ribosomal protein S25
5871	6.67e-02	3.55e-02	0.1484	2.102548	0.3119981	94.76	MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2
79673	6.67e-02	3.55e-02	0.169	2.102397	0.355216	100.55	ZNF329	zinc finger protein 329
80775	6.68e-02	3.55e-02	0.14	2.102098	0.2942755	190.66	TMEM177	transmembrane protein 177
9912	6.68e-02	3.56e-02	0.1778	-2.101961	-0.3737985	26.58	ARHGAP44	Rho GTPase activating protein 44
51386	6.68e-02	3.56e-02	0.1337	-2.101623	-0.2809009	2858.66	EIF3L	eukaryotic translation initiation factor 3 subunit L
200316	6.68e-02	3.56e-02	0.1547	-2.101582	-0.3251239	115.48	APOBEC3F	apolipoprotein B mRNA editing enzyme catalytic subunit 3F
122416	6.69e-02	3.56e-02	0.1554	2.10095	0.326508	162.56	ANKRD9	ankyrin repeat domain 9
54957	6.70e-02	3.57e-02	0.1558	-2.100358	-0.327222	91.8	TXNL4B	thioredoxin like 4B
11183	6.70e-02	3.57e-02	0.1141	-2.100215	-0.2396892	120.02	MAP4K5	mitogen-activated protein kinase kinase kinase kinase 5
11022	6.72e-02	3.58e-02	0.1796	2.099348	0.376969	66.69	TDRKH	tudor and KH domain containing
10933	6.72e-02	3.58e-02	0.0833	-2.099191	-0.1748112	1404.96	MORF4L1	mortality factor 4 like 1
29902	6.72e-02	3.58e-02	0.1933	2.098803	0.4057031	29.75	FAM216A	family with sequence similarity 216 member A
285268	6.73e-02	3.59e-02	0.1226	-2.098235	-0.2571645	102.31	ZNF621	zinc finger protein 621
5380	6.73e-02	3.59e-02	0.2342	-2.098122	-0.4913905	12.26	PMS2P2	PMS1 homolog 2, mismatch repair system component pseudogene 2
109703458	6.74e-02	3.59e-02	0.1079	2.097697	0.226396	195.02	HTD2	hydroxyacyl-thioester dehydratase type 2
80347	6.74e-02	3.59e-02	0.0811	-2.097682	-0.17014	758.4	COASY	Coenzyme A synthase
153579	6.75e-02	3.60e-02	0.3022	-2.09724	-0.6338539	21.19	BTNL9	butyrophilin like 9
4917	6.75e-02	3.60e-02	0.3754	-2.097193	-0.787257	12.42	NTN3	netrin 3
1634	6.75e-02	3.60e-02	0.1432	2.096941	0.3003638	3437.93	DCN	decorin
116988	6.78e-02	3.62e-02	0.1302	-2.095222	-0.2728964	419.7	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3
2888	6.78e-02	3.62e-02	0.1109	2.094908	0.2324233	435.97	GRB14	growth factor receptor bound protein 14
715	6.79e-02	3.62e-02	0.1811	-2.094503	-0.3793693	33379.63	C1R	complement C1r
2318	6.79e-02	3.62e-02	0.4381	2.094227	0.9175621	23.62	FLNC	filamin C
102465511	6.80e-02	3.63e-02	0.266	-2.093656	-0.5568169	35.02	MIR6848	microRNA 6848
722	6.80e-02	3.63e-02	0.2006	-2.093539	-0.4198847	22462.86	C4BPA	complement component 4 binding protein alpha
957	6.80e-02	3.63e-02	0.1525	-2.09322	-0.3191545	6377.11	ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5 (inactive)
27134	6.82e-02	3.64e-02	0.145	-2.092353	-0.3034078	91.53	TJP3	tight junction protein 3
10904	6.83e-02	3.65e-02	0.1101	2.091544	0.2302412	964.31	BLCAP	BLCAP apoptosis inducing factor
118987	6.83e-02	3.65e-02	0.1123	-2.091331	-0.2349299	629.16	PDZD8	PDZ domain containing 8
55504	6.84e-02	3.65e-02	0.3078	2.090976	0.6436039	24.52	TNFRSF19	TNF receptor superfamily member 19
57128	6.85e-02	3.66e-02	0.1099	2.090433	0.2297965	146.12	LYRM4	LYR motif containing 4
105373748	6.88e-02	3.68e-02	0.2746	2.088447	0.5735057	16.35	GPR155-DT	GPR155 divergent transcript
55700	6.89e-02	3.68e-02	0.1303	-2.08757	-0.2720818	248.2	MAP7D1	MAP7 domain containing 1
776	6.89e-02	3.68e-02	0.2209	2.087554	0.4611581	82.86	CACNA1D	calcium voltage-gated channel subunit alpha1 D
102724889	6.89e-02	3.68e-02	0.2679	2.087695	0.5593039	9.73	LOC102724889	
160897	6.89e-02	3.68e-02	0.1466	2.087597	0.3060414	191.29	GPR180	G protein-coupled receptor 180
635	6.92e-02	3.70e-02	0.1893	-2.085757	-0.3948011	12129.7	BHMT	betaine--homocysteine S-methyltransferase
51085	6.92e-02	3.70e-02	0.181	-2.085763	-0.377577	1359.51	MLXIPL	MLX interacting protein like
54881	6.92e-02	3.70e-02	0.1526	-2.085832	-0.3183512	64	TEX10	testis expressed 10
100506046	6.92e-02	3.70e-02	0.2393	2.085525	0.4991444	14.15	GAS5-AS1	GAS5 antisense RNA 1
91584	6.93e-02	3.71e-02	0.3459	-2.084796	-0.7210555	99.45	PLXNA4	plexin A4
4253	6.93e-02	3.71e-02	0.1278	-2.084831	-0.2664462	2144.9	MIA2	MIA SH3 domain ER export factor 2
105374339	6.94e-02	3.71e-02	0.5055	2.084528	1.0537212	11.04	LOC105374339	uncharacterized LOC105374339
29896	6.95e-02	3.72e-02	0.1838	2.083687	0.3830447	167.26	TRA2A	transformer 2 alpha homolog
91304	6.95e-02	3.72e-02	0.1579	-2.083714	-0.3289595	1106.51	TMEM259	transmembrane protein 259
11073	6.95e-02	3.72e-02	0.1248	-2.083581	-0.2599447	115.89	TOPBP1	DNA topoisomerase II binding protein 1
11269	6.95e-02	3.72e-02	0.0909	-2.08347	-0.1892833	383.67	DDX19B	DEAD-box helicase 19B
1742	6.95e-02	3.72e-02	0.2292	-2.083308	-0.4774673	52.66	DLG4	discs large MAGUK scaffold protein 4
3920	6.96e-02	3.72e-02	0.1093	2.083153	0.2277885	4933.26	LAMP2	lysosomal associated membrane protein 2
54996	6.96e-02	3.73e-02	0.1188	-2.082674	-0.2474993	2296.95	MTARC2	mitochondrial amidoxime reducing component 2
342945	6.97e-02	3.73e-02	0.1736	-2.082458	-0.3614329	36.95	ZSCAN22	zinc finger and SCAN domain containing 22
125111	6.97e-02	3.73e-02	0.1182	-2.081932	-0.2460902	142.7	GJD3	gap junction protein delta 3
133522	6.97e-02	3.74e-02	0.2598	-2.081813	-0.540787	48.29	PPARGC1B	PPARG coactivator 1 beta
4171	6.97e-02	3.74e-02	0.2466	2.081753	0.5132768	70.14	MCM2	minichromosome maintenance complex component 2
7283	6.98e-02	3.74e-02	0.1323	2.081333	0.2752985	190.67	TUBG1	tubulin gamma 1
6817	6.99e-02	3.74e-02	0.1515	-2.080862	-0.3153218	2256.52	SULT1A1	sulfotransferase family 1A member 1
55210	7.00e-02	3.75e-02	0.1515	2.079884	0.3150349	214.47	ATAD3A	ATPase family AAA domain containing 3A
5162	7.00e-02	3.75e-02	0.1067	2.079911	0.2218419	877.44	PDHB	pyruvate dehydrogenase E1 subunit beta
2970	7.01e-02	3.76e-02	0.0746	2.07962	0.1550592	577.83	GTF2IP1	general transcription factor IIi pseudogene 1
9104	7.01e-02	3.76e-02	0.173	2.079522	0.3598462	4239.68	RGN	regucalcin
26098	7.01e-02	3.76e-02	0.1665	-2.079437	-0.3462479	47.86	EDRF1	erythroid differentiation regulatory factor 1
100996724	7.01e-02	3.76e-02	0.1677	-2.079376	-0.348747	245.81	PDE4DIPP2	PDE4DIP pseudogene 2
2487	7.02e-02	3.76e-02	0.3767	-2.078957	-0.7830491	56.26	FRZB	frizzled related protein
810	7.02e-02	3.76e-02	0.5699	-2.078701	-1.184744	23.34	CALML3	calmodulin like 3
6843	7.02e-02	3.77e-02	0.2113	2.078488	0.4391695	34.48	VAMP1	vesicle associated membrane protein 1
79649	7.03e-02	3.77e-02	0.2494	2.077901	0.5183324	97.04	MAP7D3	MAP7 domain containing 3
339745	7.03e-02	3.77e-02	0.1137	-2.077787	-0.2362637	181.16	SPOPL	speckle type BTB/POZ protein like
79018	7.03e-02	3.77e-02	0.0888	-2.077745	-0.1845707	172.83	GID4	GID complex subunit 4 homolog
6988	7.04e-02	3.78e-02	0.121	2.077427	0.2514635	573.57	TCTA	T cell leukemia translocation altered
105379695	7.04e-02	3.78e-02	0.2257	2.077394	0.4687642	12.26	IER3-AS1	IER3 antisense RNA 1
8408	7.05e-02	3.78e-02	0.1818	-2.07679	-0.3775417	460.47	ULK1	unc-51 like autophagy activating kinase 1
4012	7.05e-02	3.79e-02	0.2337	-2.076156	-0.4852601	191.5	LNPEP	leucyl and cystinyl aminopeptidase
154807	7.05e-02	3.79e-02	0.1011	-2.076154	-0.2098332	709.04	VKORC1L1	vitamin K epoxide reductase complex subunit 1 like 1
57449	7.06e-02	3.79e-02	0.2854	-2.075919	-0.5925205	15.28	PLEKHG5	pleckstrin homology and RhoGEF domain containing G5
26019	7.06e-02	3.79e-02	0.2756	2.075702	0.5719891	589.25	UPF2	UPF2 regulator of nonsense mediated mRNA decay
284427	7.06e-02	3.79e-02	0.302	2.075641	0.6268246	11.8	SLC25A41	solute carrier family 25 member 41
2130	7.07e-02	3.80e-02	0.0677	2.074883	0.1405382	780.98	EWSR1	EWS RNA binding protein 1
7587	7.08e-02	3.80e-02	0.1612	2.074511	0.3344907	154.52	ZNF37A	zinc finger protein 37A
10437	7.08e-02	3.80e-02	0.1957	2.074513	0.4060127	1233.51	IFI30	IFI30 lysosomal thiol reductase
80777	7.09e-02	3.81e-02	0.1273	2.073806	0.2640862	704.1	CYB5B	cytochrome b5 type B
5874	7.12e-02	3.83e-02	0.2957	-2.071713	-0.6125816	29.94	RAB27B	RAB27B, member RAS oncogene family
10960	7.13e-02	3.83e-02	0.1089	2.071291	0.2254912	2723.64	LMAN2	lectin, mannose binding 2
10434	7.13e-02	3.83e-02	0.1188	-2.071283	-0.2460023	546.61	LYPLA1	lysophospholipase 1
6926	7.13e-02	3.83e-02	0.1222	-2.071299	-0.2531039	678.02	TBX3	T-box transcription factor 3
55256	7.13e-02	3.84e-02	0.1099	-2.070947	-0.2275533	12579.97	ADI1	acireductone dioxygenase 1
65251	7.14e-02	3.84e-02	0.1506	2.070648	0.3117721	43.88	ZNF649	zinc finger protein 649
1551	7.14e-02	3.84e-02	0.1932	-2.070514	-0.3999313	423.14	CYP3A7	cytochrome P450 family 3 subfamily A member 7
84922	7.14e-02	3.84e-02	0.1351	2.070452	0.2796812	76.79	FIZ1	FLT3 interacting zinc finger 1
84450	7.14e-02	3.84e-02	0.1096	-2.070394	-0.2269615	130.66	ZNF512	zinc finger protein 512
84549	7.15e-02	3.85e-02	0.1391	-2.069817	-0.2878526	82.95	MAK16	MAK16 homolog
7043	7.15e-02	3.85e-02	0.1577	-2.069849	-0.3264075	53.73	TGFB3	transforming growth factor beta 3
6760	7.16e-02	3.85e-02	0.13	-2.069394	-0.2690657	382.95	SS18	SS18 subunit of BAF chromatin remodeling complex
202052	7.16e-02	3.85e-02	0.2649	2.069219	0.5482125	16.59	DNAJC18	DnaJ heat shock protein family (Hsp40) member C18
84984	7.16e-02	3.85e-02	0.2665	2.069155	0.5514105	10.77	CEP19	centrosomal protein 19
80313	7.16e-02	3.85e-02	0.1488	2.06905	0.3079077	47.27	LRRC27	leucine rich repeat containing 27
387742	7.16e-02	3.85e-02	0.2906	2.06904	0.6011614	413.45	FAM99A	family with sequence similarity 99 member A
1337	7.16e-02	3.86e-02	0.1	2.068812	0.2069255	2131.95	COX6A1	cytochrome c oxidase subunit 6A1
7274	7.16e-02	3.86e-02	0.1469	-2.068653	-0.3038704	1522.15	TTPA	alpha tocopherol transfer protein
2067	7.16e-02	3.86e-02	0.1272	2.068548	0.2632	374.97	ERCC1	ERCC excision repair 1, endonuclease non-catalytic subunit
127254	7.17e-02	3.86e-02	0.2943	-2.068183	-0.6085885	11.57	ERICH3	glutamate rich 3
112267958	7.17e-02	3.86e-02	0.1086	2.068162	0.2246341	135.39	KLC4-AS1	KLC4 antisense RNA 1
3615	7.17e-02	3.86e-02	0.1076	2.068018	0.2225401	864.7	IMPDH2	inosine monophosphate dehydrogenase 2
51053	7.17e-02	3.86e-02	0.1021	2.067986	0.2111677	115	GMNN	geminin DNA replication inhibitor
2631	7.17e-02	3.87e-02	0.1204	-2.06781	-0.24903	110.91	NIPSNAP2	nipsnap homolog 2
23141	7.17e-02	3.87e-02	0.0837	-2.067667	-0.172962	334.08	ANKLE2	ankyrin repeat and LEM domain containing 2
9554	7.19e-02	3.87e-02	0.0842	2.066896	0.1739787	523.68	SEC22B	SEC22 homolog B, vesicle trafficking protein
51495	7.20e-02	3.88e-02	0.1075	2.065999	0.2221377	2427.42	HACD3	3-hydroxyacyl-CoA dehydratase 3
201895	7.21e-02	3.89e-02	0.1163	-2.065419	-0.2402087	4526.39	SMIM14	small integral membrane protein 14
3185	7.21e-02	3.89e-02	0.0646	2.065391	0.1334839	1491.69	HNRNPF	heterogeneous nuclear ribonucleoprotein F
63934	7.21e-02	3.89e-02	0.3285	2.06548	0.6785789	15.76	ZNF667	zinc finger protein 667
56895	7.21e-02	3.89e-02	0.2561	2.065333	0.5289754	13.02	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4
55277	7.21e-02	3.89e-02	0.1553	-2.065074	-0.3207326	635.18	FGGY	FGGY carbohydrate kinase domain containing
26121	7.22e-02	3.89e-02	0.0918	-2.064802	-0.1896321	358.01	PRPF31	pre-mRNA processing factor 31
55316	7.23e-02	3.90e-02	0.1103	2.064019	0.2276003	380.06	RSAD1	radical S-adenosyl methionine domain containing 1
93109	7.24e-02	3.91e-02	0.1638	-2.063399	-0.3380095	38.32	TMEM44	transmembrane protein 44
83871	7.24e-02	3.91e-02	0.193	2.063405	0.3983379	83.67	RAB34	RAB34, member RAS oncogene family
79901	7.25e-02	3.91e-02	0.1838	2.062924	0.3791362	331.89	CYBRD1	cytochrome b reductase 1
201973	7.27e-02	3.92e-02	0.1439	2.061772	0.2967246	48.75	PRIMPOL	primase and DNA directed polymerase
51692	7.29e-02	3.94e-02	0.119	2.060081	0.2450704	263.4	CPSF3	cleavage and polyadenylation specific factor 3
55166	7.29e-02	3.94e-02	0.2353	2.060041	0.4846999	27.1	CENPQ	centromere protein Q
169841	7.29e-02	3.94e-02	0.3578	2.060092	0.73712	11.01	ZNF169	zinc finger protein 169
7570	7.29e-02	3.94e-02	0.077	-2.060085	-0.1586946	308.91	ZNF22	zinc finger protein 22
2702	7.30e-02	3.95e-02	0.2902	2.059427	0.5975948	26.32	GJA5	gap junction protein alpha 5
110117499	7.31e-02	3.95e-02	0.1733	-2.059256	-0.3568423	56.65	P3R3URF-PIK3R3	P3R3URF-PIK3R3 readthrough
100093631	7.31e-02	3.95e-02	0.0758	2.058718	0.1561145	582.08	GTF2IP4	general transcription factor IIi pseudogene 4
54777	7.31e-02	3.95e-02	0.3485	-2.058763	-0.7174422	9.86	CFAP46	cilia and flagella associated protein 46
120071	7.31e-02	3.95e-02	0.2445	-2.058604	-0.5032974	45.27	LARGE2	LARGE xylosyl- and glucuronyltransferase 2
158586	7.31e-02	3.95e-02	0.125	2.058562	0.2573001	160.47	ZXDB	zinc finger X-linked duplicated B
102725509	7.32e-02	3.96e-02	0.2803	2.058145	0.5768371	10.09	LINC01232	long intergenic non-protein coding RNA 1232
9750	7.32e-02	3.96e-02	0.2097	-2.057956	-0.43146	60.27	RIPOR2	RHO family interacting cell polarization regulator 2
3106	7.33e-02	3.96e-02	0.2041	2.05769	0.4199816	10785.73	HLA-B	major histocompatibility complex, class I, B
51119	7.33e-02	3.97e-02	0.1067	2.057231	0.2194467	972.83	SBDS	SBDS ribosome maturation factor
23076	7.34e-02	3.97e-02	0.1295	-2.057083	-0.266489	421.3	RRP1B	ribosomal RNA processing 1B
54490	7.34e-02	3.97e-02	0.3129	2.056972	0.643649	183.4	UGT2B28	UDP glucuronosyltransferase family 2 member B28
10491	7.34e-02	3.97e-02	0.1372	-2.056905	-0.2822161	1219.69	CRTAP	cartilage associated protein
26122	7.34e-02	3.97e-02	0.1193	-2.056544	-0.2453186	141.14	EPC2	enhancer of polycomb homolog 2
23122	7.34e-02	3.97e-02	0.1077	-2.056342	-0.2215012	202.36	CLASP2	cytoplasmic linker associated protein 2
5592	7.34e-02	3.98e-02	0.2885	2.056335	0.5932896	37.41	PRKG1	protein kinase cGMP-dependent 1
57542	7.34e-02	3.98e-02	0.1852	2.056294	0.3808932	132.41	KLHL42	kelch like family member 42
9638	7.35e-02	3.98e-02	0.1763	-2.056096	-0.3624623	180.77	FEZ1	fasciculation and elongation protein zeta 1
100288615	7.35e-02	3.98e-02	0.359	2.056109	0.7381524	12.44	WHAMMP1	WHAMM pseudogene 1
4058	7.35e-02	3.98e-02	0.2518	-2.055536	-0.517677	27.58	LTK	leukocyte receptor tyrosine kinase
2280	7.35e-02	3.98e-02	0.1261	-2.055511	-0.2591443	1041.79	FKBP1A	FKBP prolyl isomerase 1A
23092	7.36e-02	3.99e-02	0.1246	2.055219	0.2560569	190.99	ARHGAP26	Rho GTPase activating protein 26
5119	7.36e-02	3.99e-02	0.1392	2.055045	0.2860786	498.54	CHMP1A	charged multivesicular body protein 1A
55106	7.38e-02	4.00e-02	0.187	-2.054224	-0.3841451	23.41	SLFN12	schlafen family member 12
105376067	7.38e-02	4.00e-02	0.2987	-2.053938	-0.6136064	18.13	LOC105376067	uncharacterized LOC105376067
85474	7.38e-02	4.00e-02	0.2321	-2.053774	-0.4766925	67.57	LBX2	ladybird homeobox 2
112487	7.38e-02	4.00e-02	0.0985	2.053758	0.2022929	151.09	DTD2	D-aminoacyl-tRNA deacylase 2
10865	7.38e-02	4.00e-02	0.1463	-2.053657	-0.3005489	295.99	ARID5A	AT-rich interaction domain 5A
55048	7.41e-02	4.02e-02	0.132	2.0522	0.2708257	74.56	VPS37C	VPS37C subunit of ESCRT-I
11169	7.41e-02	4.02e-02	0.2727	2.052035	0.5596065	16.29	WDHD1	WD repeat and HMG-box DNA binding protein 1
55805	7.42e-02	4.02e-02	0.1855	2.051215	0.3805902	24.06	LRP2BP	LRP2 binding protein
23198	7.42e-02	4.03e-02	0.1061	-2.051098	-0.2176142	889.08	PSME4	proteasome activator subunit 4
4588	7.44e-02	4.03e-02	0.4913	2.050167	1.0073276	83.34	MUC6	mucin 6, oligomeric mucus/gel-forming
339344	7.44e-02	4.04e-02	0.182	2.049982	0.3731216	54.21	MYPOP	Myb related transcription factor, partner of profilin
200844	7.46e-02	4.04e-02	0.2644	2.049169	0.5417341	15.23	CFAP20DC	CFAP20 domain containing
246213	7.47e-02	4.05e-02	0.3448	-2.048252	-0.7062348	8.93	SLC17A8	solute carrier family 17 member 8
100287171	7.48e-02	4.06e-02	0.2214	2.047793	0.4533494	66.14	WASHC1	WASH complex subunit 1
54531	7.48e-02	4.06e-02	0.1524	-2.047785	-0.3121182	42.36	MIER2	MIER family member 2
22832	7.48e-02	4.06e-02	0.1686	-2.047572	-0.345142	35.07	CEP162	centrosomal protein 162
64919	7.48e-02	4.06e-02	0.3398	2.047395	0.6957975	13.67	BCL11B	BCL11 transcription factor B
440465	7.49e-02	4.06e-02	0.136	-2.047209	-0.2783999	181.88	BAIAP2-DT	BAIAP2 divergent transcript
253635	7.49e-02	4.07e-02	0.1241	2.046768	0.2539837	106.03	GPATCH11	G-patch domain containing 11
27030	7.49e-02	4.07e-02	0.1459	2.046786	0.2986446	95	MLH3	mutL homolog 3
152302	7.50e-02	4.07e-02	0.2549	2.046419	0.5215954	19.21	CIDECP1	CIDEC pseudogene 1
51719	7.50e-02	4.07e-02	0.085	-2.046157	-0.173955	613.85	CAB39	calcium binding protein 39
9711	7.51e-02	4.08e-02	0.1782	-2.04581	-0.3645208	101.79	RUBCN	rubicon autophagy regulator
2271	7.51e-02	4.08e-02	0.1171	-2.045522	-0.2396308	2657.37	FH	fumarate hydratase
4017	7.51e-02	4.08e-02	0.1972	2.04554	0.40339	40.89	LOXL2	lysyl oxidase like 2
114902	7.51e-02	4.08e-02	0.2011	2.04524	0.411233	32.78	C1QTNF5	C1q and TNF related 5
83552	7.51e-02	4.08e-02	0.2011	2.04524	0.411233	32.78	MFRP	membrane frizzled-related protein
23503	7.52e-02	4.09e-02	0.135	-2.044658	-0.2760215	196.28	ZFYVE26	zinc finger FYVE-type containing 26
9329	7.53e-02	4.09e-02	0.0856	-2.044117	-0.174962	236.33	GTF3C4	general transcription factor IIIC subunit 4
4076	7.54e-02	4.10e-02	0.093	2.043676	0.1901079	1199.47	CAPRIN1	cell cycle associated protein 1
1774	7.54e-02	4.10e-02	0.1097	-2.043344	-0.2240937	152.04	DNASE1L1	deoxyribonuclease 1 like 1
130557	7.56e-02	4.11e-02	0.1656	2.04231	0.3382048	56.15	ZNF513	zinc finger protein 513
399	7.56e-02	4.11e-02	0.2704	2.042344	0.5521851	12.21	RHOH	ras homolog family member H
8792	7.58e-02	4.12e-02	0.2143	-2.041275	-0.4374178	21.36	TNFRSF11A	TNF receptor superfamily member 11a
23559	7.58e-02	4.13e-02	0.1213	2.041007	0.2476114	243.06	WBP1	WW domain binding protein 1
5570	7.58e-02	4.13e-02	0.2433	2.040942	0.4965801	35	PKIB	cAMP-dependent protein kinase inhibitor beta
284611	7.58e-02	4.13e-02	0.1962	-2.04086	-0.4004088	39.66	EEIG2	EEIG family member 2
23355	7.59e-02	4.13e-02	0.114	-2.040731	-0.2326191	155.21	VPS8	VPS8 subunit of CORVET complex
92521	7.59e-02	4.13e-02	0.2394	2.040271	0.4883604	22.01	SPECC1	sperm antigen with calponin homology and coiled-coil domains 1
23256	7.60e-02	4.13e-02	0.0992	2.040062	0.2023209	380.29	SCFD1	sec1 family domain containing 1
53917	7.60e-02	4.14e-02	0.162	2.039729	0.3303647	107.24	RAB24	RAB24, member RAS oncogene family
118812	7.60e-02	4.14e-02	0.2632	2.039757	0.5368231	40.56	MORN4	MORN repeat containing 4
399664	7.60e-02	4.14e-02	0.2167	-2.039827	-0.4420142	97.95	MEX3D	mex-3 RNA binding family member D
126695	7.60e-02	4.14e-02	0.1577	-2.039504	-0.3215934	39.84	KDF1	keratinocyte differentiation factor 1
4927	7.60e-02	4.14e-02	0.114	2.039409	0.2324291	505.98	NUP88	nucleoporin 88
84172	7.61e-02	4.14e-02	0.1141	-2.039246	-0.2325814	271.76	POLR1B	RNA polymerase I subunit B
657	7.63e-02	4.16e-02	0.1319	-2.037637	-0.2686962	117.9	BMPR1A	bone morphogenetic protein receptor type 1A
7105	7.64e-02	4.16e-02	0.1323	2.037257	0.2694279	2284.47	TSPAN6	tetraspanin 6
112	7.64e-02	4.16e-02	0.159	-2.037096	-0.3238366	151.1	ADCY6	adenylate cyclase 6
8832	7.65e-02	4.17e-02	0.2665	-2.036528	-0.5426659	143.82	CD84	CD84 molecule
55101	7.65e-02	4.17e-02	0.1022	-2.036564	-0.2081264	337.17	DMAC2	distal membrane arm assembly component 2
